1443484769548,548,Hello json,200,OK,Benchmark 1-18,text,true,270,23,23,548
1443484769648,453,Hello json,200,OK,Benchmark 1-19,text,true,270,23,23,453
1443484769695,413,Multiple DB 5,200,OK,Benchmark 1-13,text,true,402,23,23,413
1443484769816,304,Fortunes,200,OK,Benchmark 1-5,text,true,2491,23,23,304
1443484769422,702,Multiple DB update 500,200,OK,Benchmark 1-2,text,true,16123,23,23,570
1443484769890,274,Multiple DB 50,200,OK,Benchmark 1-12,text,true,1834,24,24,274
1443484769751,426,Hello json,200,OK,Benchmark 1-20,text,true,270,24,24,426
1443484769506,679,Multiple DB 500,200,OK,Benchmark 1-7,text,true,16138,24,24,548
1443484769896,292,simple DB,200,OK,Benchmark 1-16,text,true,274,24,24,292
1443484769962,269,Multiple DB update 50,200,OK,Benchmark 1-1,text,true,1831,24,24,269
1443484769962,288,Fortunes,200,OK,Benchmark 1-6,text,true,2491,25,25,287
1443484769852,408,Hello json,200,OK,Benchmark 1-21,text,true,270,25,25,408
1443484770034,345,Multiple DB 5,200,OK,Benchmark 1-14,text,true,404,26,26,345
1443484770049,345,simple DB,200,OK,Benchmark 1-17,text,true,274,26,26,345
1443484769860,550,Multiple DB 500,200,OK,Benchmark 1-8,text,true,16145,26,26,419
1443484770071,342,Multiple DB 5,200,OK,Benchmark 1-15,text,true,403,26,26,342
1443484769645,853,Multiple DB update 500,200,OK,Benchmark 1-3,text,true,16142,27,27,719
1443484770000,553,Multiple DB 500,200,OK,Benchmark 1-9,text,true,16151,28,28,421
1443484769962,641,Hello json,200,OK,Benchmark 1-22,text,true,270,28,28,641
1443484770097,512,simple DB,200,OK,Benchmark 1-18,text,true,274,28,28,512
1443484770102,515,simple DB,200,OK,Benchmark 1-19,text,true,273,28,28,515
1443484770109,526,Multiple DB 50,200,OK,Benchmark 1-13,text,true,1832,28,28,526
1443484770049,597,Hello json,200,OK,Benchmark 1-23,text,true,270,28,28,597
1443484770178,484,simple DB,200,OK,Benchmark 1-20,text,true,274,29,29,484
1443484770125,556,Multiple DB update 50,200,OK,Benchmark 1-2,text,true,1831,29,29,556
1443484770186,503,Fortunes,200,OK,Benchmark 1-7,text,true,2491,29,29,503
1443484770189,511,Multiple DB 5,200,OK,Benchmark 1-16,text,true,404,29,29,511
1443484770023,683,Multiple DB update 500,200,OK,Benchmark 1-4,text,true,16140,29,29,548
1443484770232,488,Multiple DB update 5,200,OK,Benchmark 1-1,text,true,404,29,29,488
1443484770083,641,Multiple DB 500,200,OK,Benchmark 1-10,text,true,16131,28,28,508
1443484770261,471,simple DB,200,OK,Benchmark 1-21,text,true,274,28,28,471
1443484770087,657,Multiple DB 500,200,OK,Benchmark 1-11,text,true,16134,28,28,520
1443484770150,594,Hello json,200,OK,Benchmark 1-24,text,true,270,28,28,594
1443484770250,500,Hello json,200,OK,Benchmark 1-25,text,true,270,29,29,500
1443484770380,403,Multiple DB 50,200,OK,Benchmark 1-14,text,true,1836,29,29,403
1443484770395,403,Multiple DB 5,200,OK,Benchmark 1-17,text,true,404,29,29,403
1443484770410,414,Fortunes,200,OK,Benchmark 1-8,text,true,2491,29,29,414
1443484770414,432,Multiple DB 50,200,OK,Benchmark 1-15,text,true,1833,29,29,432
1443484770351,503,Hello json,200,OK,Benchmark 1-26,text,true,270,30,30,503
1443484770554,318,Fortunes,200,OK,Benchmark 1-9,text,true,2491,30,30,318
1443484770450,430,Hello json,200,OK,Benchmark 1-27,text,true,270,30,30,430
1443484770605,285,simple DB,200,OK,Benchmark 1-22,text,true,274,30,30,285
1443484770499,402,Multiple DB update 50,500,Internal Server Error,Benchmark 1-3,text,false,848,30,30,402
1443484770611,294,Multiple DB 5,200,OK,Benchmark 1-18,text,true,402,30,30,294
1443484770619,309,Multiple DB 5,200,OK,Benchmark 1-19,text,true,404,30,30,309
1443484770648,291,simple DB,200,OK,Benchmark 1-23,text,true,273,30,30,291
1443484770664,281,Multiple DB 5,200,OK,Benchmark 1-20,text,true,404,30,30,281
1443484770551,401,Hello json,200,OK,Benchmark 1-28,text,true,270,31,31,401
1443484770165,792,Multiple DB 500,200,OK,Benchmark 1-12,text,true,16125,31,31,664
1443484770683,285,Multiple DB update 5,200,OK,Benchmark 1-2,text,true,402,31,31,285
1443484770702,287,Multiple DB 50,200,OK,Benchmark 1-16,text,true,1837,30,30,287
1443484770708,338,Multiple DB update 50,200,OK,Benchmark 1-4,text,true,1831,30,30,338
1443484770121,937,Multiple DB update 500,200,OK,Benchmark 1-5,text,true,16145,31,31,798
1443484770726,337,Fortunes,200,OK,Benchmark 1-10,text,true,2491,31,31,337
1443484770733,337,Multiple DB 5,200,OK,Benchmark 1-21,text,true,403,31,31,337
1443484770751,335,simple DB,200,OK,Benchmark 1-25,text,true,274,31,31,335
1443484770745,342,simple DB,200,OK,Benchmark 1-24,text,true,274,31,31,342
1443484770745,345,Fortunes,200,OK,Benchmark 1-11,text,true,2491,31,31,345
1443484770654,448,Hello json,200,OK,Benchmark 1-29,text,true,270,31,31,448
1443484770798,338,Multiple DB 50,200,OK,Benchmark 1-17,text,true,1831,31,31,338
1443484770251,924,Multiple DB update 500,200,OK,Benchmark 1-6,text,true,16129,32,32,788
1443484770637,555,Multiple DB 500,200,OK,Benchmark 1-13,text,true,16152,32,32,426
1443484770855,408,simple DB,200,OK,Benchmark 1-26,text,true,274,33,33,408
1443484770751,522,Hello json,200,OK,Benchmark 1-30,text,true,270,33,33,522
1443484770881,403,simple DB,200,OK,Benchmark 1-27,text,true,274,33,33,403
1443484770892,413,Multiple DB 5,200,OK,Benchmark 1-22,text,true,403,33,33,413
1443484770903,418,Multiple DB update 5,200,OK,Benchmark 1-3,text,true,404,33,33,418
1443484770907,439,Multiple DB 50,200,OK,Benchmark 1-18,text,true,1831,32,32,439
1443484770930,428,Multiple DB 50,200,OK,Benchmark 1-19,text,true,1834,33,33,428
1443484770941,420,Multiple DB 5,200,OK,Benchmark 1-23,text,true,402,33,33,420
1443484770691,681,Multiple DB update 500,200,OK,Benchmark 1-7,text,true,16140,33,33,550
